x_low,x_high,x_center,entries,iterative_mean,iterative_mean_error,iterative_sigma,iterative_sigma_error,iterative_chi2_ndf,iterative_iterations,iterative_fit_status,fitslicesy_sigma,fitslicesy_sigma_error,fwhm,fwhm_sigma,input_gaussian_width,input_gaussian_width_error
2.04,2.08533333333,2.06266666667,97756,2.79924651075,1.00000519776,0.211144466746,0.928613795733,2424.66210613,1,3,0,0,1.01401212619,0.430611302271,0,0
2.08533333333,2.13066666667,2.108,92285,4.17491898172,0.149306436322,0.749609426993,0.0330287039286,1.89192276585,1,0,0,0,1.02673610694,0.436014679391,0,0
2.13066666667,2.176,2.15333333333,97904,2.79648171266,1.00000466758,0.206618828234,0.916557375854,2436.66030615,1,3,0,0,1.0136718329,0.430466793015,0,0
2.176,2.22133333333,2.19866666667,100617,2.77107795815,0.0106289972655,0.263417616655,0.00518128573537,65.9999560821,1,1,0,0,1.01026017994,0.429017997399,0,0
2.22133333333,2.26666666667,2.244,97251,6.56074803341,0.049346120959,1.12564172091,0.00857318817761,408.554288591,1,4,0,0,1.02022217007,0.433248465094,0,0
2.26666666667,2.312,2.28933333333,91163,8.23896168198,0.0645182335629,1.47775195673,0.0102453316894,108.342562594,1,4,0,0,1.03676712467,0.44027446041,0,0
2.312,2.35733333333,2.33466666667,112258,2.74452327192,0.00758590336708,0.250776567891,0.00390423286981,58.9999885389,1,1,0,0,1.0104554529,0.429100922189,0,0
2.35733333333,2.40266666667,2.38,114423,2.83715998412,0.00517505684281,0.139661841146,0.00441690615055,2204.99301587,1,1,0,0,1.009956647,0.428889098829,0,0
2.40266666667,2.448,2.42533333333,111794,2.7352242357,0.00698157268153,0.248070498935,0.00369358215789,13.9999916505,1,1,0,0,1.01118287007,0.429409827819,0,0
2.448,2.49333333333,2.47066666667,104844,2.76462566129,0.0115992186111,0.284233814473,0.00623587403869,nan,1,1,0,0,1.01964092803,0.433001634327,0,0
2.49333333333,2.53866666667,2.516,106612,2.76107068549,0.010271748427,0.271546394748,0.00535194655753,12.9997754327,1,1,0,0,1.01493175334,0.431001831963,0,0
2.53866666667,2.584,2.56133333333,102554,2.75502073887,0.0113143298618,0.288401757715,0.00640149521255,14.9974444258,1,1,0,0,1.02444142302,0.43504021685,0,0
2.584,2.62933333333,2.60666666667,106287,2.75971567936,0.0103395032808,0.273462631009,0.00545237135134,8.99969088625,1,1,0,0,1.01600889049,0.431459249996,0,0
2.62933333333,2.67466666667,2.652,111304,2.83844408356,0.00470108467845,0.131445800142,0.00380485202109,1869.999319,1,1,0,0,1.00867358322,0.428344231808,0,0
2.67466666667,2.72,2.69733333333,111024,2.8388771617,0.00496638418852,0.135087994832,0.00414364816904,2019.99812769,1,1,0,0,1.00942637891,0.428663914701,0,0
2.72,2.76533333333,2.74266666667,104030,2.83752777819,0.00542345023872,0.13945594237,0.0046317155328,2028.9940808,1,1,0,0,1.01012743058,0.428961623937,0,0
2.76533333333,2.81066666667,2.788,81508,2.79253503745,1.00000254837,0.224184365522,0.958441058307,nan,1,3,0,0,1.01623419045,0.431554926078,0,0
2.81066666667,2.856,2.83333333333,109103,2.83748478103,0.00527189687669,0.13915706066,0.00449124061407,nan,1,1,0,0,1.0101829594,0.428985204855,0,0
2.856,2.90133333333,2.87866666667,116690,2.833455196,0.0049389145379,0.138496416422,0.00408744432199,2180.99354484,1,1,0,0,1.00969456339,0.428777802165,0,0
2.90133333333,2.94666666667,2.924,116121,2.83485120721,0.00487121994132,0.136796530362,0.00401432372355,nan,1,1,0,0,1.00951163477,0.428700119532,0,0
2.94666666667,2.992,2.96933333333,113171,nan,nan,nan,nan,nan,0,-1,0,0,1.00905553266,0.428506430802,0,0
2.992,3.03733333333,3.01466666667,108924,2.83923532658,0.00467658244573,0.130051176856,0.00376350068258,1791.99958298,1,1,0,0,1.00849130934,0.428266827218,0,0
3.03733333333,3.08266666667,3.06,104134,nan,nan,nan,nan,nan,0,-1,0,0,1.00861263982,0.428318351528,0,0
3.08266666667,3.128,3.10533333333,101467,nan,nan,nan,nan,nan,0,-1,0,0,1.00859371018,0.42831031285,0,0
3.128,3.17333333333,3.15066666667,29319,2.84123277735,0.00941119051194,0.132222372118,0.00779496665679,nan,1,1,0,0,1.00906616711,0.428510946837,0,0
3.17333333333,3.21866666667,3.196,0,nan,nan,nan,nan,nan,0,-1,0,0,nan,nan,0,0
3.21866666667,3.264,3.24133333333,0,nan,nan,nan,nan,nan,0,-1,0,0,nan,nan,0,0
3.264,3.30933333333,3.28666666667,0,nan,nan,nan,nan,nan,0,-1,0,0,nan,nan,0,0
3.30933333333,3.35466666667,3.332,0,nan,nan,nan,nan,nan,0,-1,0,0,nan,nan,0,0
3.35466666667,3.4,3.37733333333,0,nan,nan,nan,nan,nan,0,-1,0,0,nan,nan,0,0
