energy,particle,centrality,nq,mass,pt,v2,mt_minus_m0_over_nq,v2_over_nq,stat_over_nq,syst_over_nq,glob_over_nq,source,source_doi,table,table_doi
39.0,proton,0-80%,3,0.93827208816,2.685,0.172611,0.635315507863042,0.057537,0.00046312666666666665,0.000226159,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
39.0,proton,0-80%,3,0.93827208816,2.955,0.179436,0.7207038934166631,0.059812000000000004,0.00051919,0.000146627,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
39.0,proton,0-80%,3,0.93827208816,3.345,0.184446,0.8452763880556713,0.061482,0.0010100633333333332,0.000294961,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
54.4,K+,10-40%,2,0.493677,0.29607173967780165,0.0153646,0.0409876,0.0076823,5.1168e-05,0.000199289,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11
54.4,K+,10-40%,2,0.493677,0.5007319391770412,0.0340328,0.104747,0.0170164,3.16204e-05,0.000317076,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11
54.4,K+,10-40%,2,0.493677,0.6961494650662313,0.0577936,0.179876,0.0288968,3.13992e-05,0.00062545,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11
54.4,K+,10-40%,2,0.493677,0.8948684282015988,0.0799558,0.264167,0.0399779,3.67626e-05,0.000893675,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11
54.4,K+,10-40%,2,0.493677,1.0938558540648764,0.098536,0.353211,0.049268,4.67367e-05,0.00113215,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11
54.4,K+,10-40%,2,0.493677,1.2925346477739001,0.114532,0.444964,0.057266,6.07895e-05,0.00133013,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11
54.4,K+,10-40%,2,0.493677,1.4905940854679387,0.127893,0.538271,0.0639465,8.3266e-05,0.00145172,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11
54.4,K+,10-40%,2,0.493677,1.6876321753036116,0.137207,0.63234,0.0686035,0.000124196,0.00156872,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11
54.4,K+,10-40%,2,0.493677,1.8840517002778878,0.145561,0.72699,0.0727805,0.000183585,0.00171405,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11
54.4,K+,10-40%,2,0.493677,2.0934326477572665,0.150748,0.828589,0.075374,0.000284492,0.00174571,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11
54.4,K+,10-40%,2,0.493677,2.3155210166698983,0.154421,0.936943,0.0772105,0.000443045,0.00180754,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11
54.4,K+,10-40%,2,0.493677,2.5139832234285096,0.159061,1.03416,0.0795305,0.00067228,0.00178877,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11
54.4,K+,10-40%,2,0.493677,2.7105059489106456,0.162774,1.13071,0.081387,0.00093602,0.00184701,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11
54.4,K+,10-40%,2,0.493677,2.908172513693093,0.163114,1.22805,0.081557,0.00130244,0.00187547,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $K$,10.17182/hepdata.110656.v1/t11
54.4,K-,10-40%,2,0.493677,0.29718273642047244,0.014583,0.0412737,0.0072915,5.63325e-05,0.000192212,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12
54.4,K-,10-40%,2,0.493677,0.5004285680254476,0.03315,0.104639,0.016575,3.4952e-05,0.000333595,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12
54.4,K-,10-40%,2,0.493677,0.6959680198342449,0.0565732,0.179802,0.0282866,3.48657e-05,0.000545925,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12
54.4,K-,10-40%,2,0.493677,0.8947016809506955,0.0789362,0.264094,0.0394681,4.11762e-05,0.000726835,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12
54.4,K-,10-40%,2,0.493677,1.0936452022113936,0.0979324,0.353115,0.0489662,5.26815e-05,0.00091849,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12
54.4,K-,10-40%,2,0.493677,1.292224209994535,0.114232,0.444819,0.057116,6.8715e-05,0.00104687,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12
54.4,K-,10-40%,2,0.493677,1.4901242536110872,0.128158,0.538048,0.064079,9.5763e-05,0.00115169,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12
54.4,K-,10-40%,2,0.493677,1.6869236663228127,0.13884,0.632,0.06942,0.000147571,0.00115313,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12
54.4,K-,10-40%,2,0.493677,1.8837126250869582,0.147561,0.726826,0.0737805,0.000223914,0.0012511,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12
54.4,K-,10-40%,2,0.493677,2.0988119067586783,0.1533,0.831207,0.07665,0.000339559,0.0013375,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12
54.4,K-,10-40%,2,0.493677,2.316222430094312,0.158235,0.937286,0.0791175,0.00053601,0.00132791,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12
54.4,K-,10-40%,2,0.493677,2.5133309971271194,0.163459,1.03384,0.0817295,0.000799115,0.00140109,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12
54.4,K-,10-40%,2,0.493677,2.7100383800677066,0.163728,1.13048,0.081864,0.00109907,0.00141122,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12
54.4,K-,10-40%,2,0.493677,2.9078682214295752,0.168657,1.2279,0.0843285,0.0016159,0.00148946,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $K$,10.17182/hepdata.110656.v1/t12
54.4,p,10-40%,3,0.93827208816,0.34352166816596735,0.00789543,0.0203028,0.00263181,7.51953e-05,0.000296203,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7
54.4,p,10-40%,3,0.93827208816,0.5125037015760032,0.0168294,0.0436155,0.0056098,2.83306e-05,0.0001106,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7
54.4,p,10-40%,3,0.93827208816,0.7027029066948045,0.0354768,0.0779892,0.0118256,2.35934e-05,0.000227174,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7
54.4,p,10-40%,3,0.93827208816,0.8980729092862262,0.0597702,0.120177,0.0199234,2.35557e-05,0.000409613,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7
54.4,p,10-40%,3,0.93827208816,1.0953907075060338,0.08580209999999999,0.16801,0.0286007,2.61036e-05,0.000618327,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7
54.4,p,10-40%,3,0.93827208816,1.2936700372094803,0.111177,0.219944,0.037059,3.06616e-05,0.000797133,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7
54.4,p,10-40%,3,0.93827208816,1.4925003875202745,0.13391999999999998,0.274885,0.04464,3.73287e-05,0.000946263,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7
54.4,p,10-40%,3,0.93827208816,1.6917120475461553,0.1541739,0.332072,0.0513913,4.66617e-05,0.00106984,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7
54.4,p,10-40%,3,0.93827208816,1.8912225228311879,0.1710621,0.390969,0.0570207,8.22227e-05,0.00113142,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7
54.4,p,10-40%,3,0.93827208816,2.091019945109405,0.185193,0.451203,0.061731,0.00010787,0.00134309,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7
54.4,p,10-40%,3,0.93827208816,2.2911417672235963,0.19667400000000002,0.512516,0.065558,0.000142302,0.00141721,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7
54.4,p,10-40%,3,0.93827208816,2.4915598777459294,0.206901,0.5747,0.068967,0.000183662,0.0014485,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7
54.4,p,10-40%,3,0.93827208816,2.6921508004127315,0.21315,0.637566,0.07105,0.000239091,0.00147212,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7
54.4,p,10-40%,3,0.93827208816,2.8925911820307317,0.22059689999999998,0.700896,0.0735323,0.000317908,0.00161918,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV p,10.17182/hepdata.110656.v1/t7
54.4,pbar,10-40%,3,0.93827208816,0.34741666897128054,0.00381072,0.0207514,0.00127024,0.000122127,0.00038242,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8
54.4,pbar,10-40%,3,0.93827208816,0.5135923657956635,0.011944109999999999,0.0437896,0.00398137,4.63967e-05,0.000115026,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8
54.4,pbar,10-40%,3,0.93827208816,0.7029315912634961,0.02869071,0.0780349,0.00956357,3.77143e-05,0.000157319,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8
54.4,pbar,10-40%,3,0.93827208816,0.8980338611411404,0.051876900000000004,0.120168,0.0172923,3.75517e-05,0.000266339,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8
54.4,pbar,10-40%,3,0.93827208816,1.0952405992340082,0.0772218,0.167972,0.0257406,4.1731e-05,0.000419943,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8
54.4,pbar,10-40%,3,0.93827208816,1.2934513781566628,0.10227599999999999,0.219885,0.034092,4.89487e-05,0.00058967,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8
54.4,pbar,10-40%,3,0.93827208816,1.4922310692315612,0.125274,0.274809,0.041758,5.96577e-05,0.00072608,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8
54.4,pbar,10-40%,3,0.93827208816,1.691389570753906,0.1451499,0.331978,0.0483833,7.49117e-05,0.000833363,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8
54.4,pbar,10-40%,3,0.93827208816,1.890840739282836,0.162198,0.390855,0.054066,0.000133926,0.000904523,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8
54.4,pbar,10-40%,3,0.93827208816,2.0905628801609417,0.1767189,0.451064,0.0589063,0.000176775,0.00093184,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8
54.4,pbar,10-40%,3,0.93827208816,2.290561471585249,0.18888300000000002,0.512337,0.062961,0.000235014,0.00100926,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8
54.4,pbar,10-40%,3,0.93827208816,2.4908610297280736,0.1983591,0.574482,0.0661197,0.000305265,0.00102662,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8
54.4,pbar,10-40%,3,0.93827208816,2.6913914905017977,0.2074239,0.637327,0.0691413,0.00040073,0.000985287,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8
54.4,pbar,10-40%,3,0.93827208816,2.891881551147615,0.2112579,0.700671,0.0704193,0.00053668,0.00083558,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV p,10.17182/hepdata.110656.v1/t8
54.4,pi+,10-40%,2,0.13957039,0.295809274561086,0.0259234,0.0937561,0.0129617,8.27665e-06,0.000171685,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $\pi$,10.17182/hepdata.110656.v1/t9
54.4,pi+,10-40%,2,0.13957039,0.49127729452870095,0.0503182,0.185574,0.0251591,9.68375e-06,0.000501875,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $\pi$,10.17182/hepdata.110656.v1/t9
54.4,pi+,10-40%,2,0.13957039,0.6894776576363877,0.0742298,0.281946,0.0371149,1.31477e-05,0.00079937,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $\pi$,10.17182/hepdata.110656.v1/t9
54.4,pi+,10-40%,2,0.13957039,0.888652808467559,0.0953972,0.379988,0.0476986,1.86316e-05,0.00106145,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $\pi$,10.17182/hepdata.110656.v1/t9
54.4,pi+,10-40%,2,0.13957039,1.0883899307394205,0.113184,0.478866,0.056592,2.7364e-05,0.00129683,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $\pi$,10.17182/hepdata.110656.v1/t9
54.4,pi+,10-40%,2,0.13957039,1.2885596448772871,0.128203,0.578263,0.0641015,3.70205e-05,0.00146647,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $\pi$,10.17182/hepdata.110656.v1/t9
54.4,pi+,10-40%,2,0.13957039,1.4891199515671263,0.140086,0.678038,0.070043,5.12895e-05,0.00161561,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $\pi$,10.17182/hepdata.110656.v1/t9
54.4,pi+,10-40%,2,0.13957039,1.6899306662478553,0.149273,0.778057,0.0746365,7.0905e-05,0.00170565,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $\pi$,10.17182/hepdata.110656.v1/t9
54.4,pi+,10-40%,2,0.13957039,1.8907600488312948,0.156023,0.878167,0.0780115,9.78695e-05,0.0017567,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $\pi$,10.17182/hepdata.110656.v1/t9
54.4,pi+,10-40%,2,0.13957039,2.0913803781627958,0.160335,0.978231,0.0801675,0.000134763,0.00183802,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $\pi$,10.17182/hepdata.110656.v1/t9
54.4,pi+,10-40%,2,0.13957039,2.2917242718075834,0.163251,1.0782,0.0816255,0.000182977,0.00185624,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $\pi$,10.17182/hepdata.110656.v1/t9
54.4,pi+,10-40%,2,0.13957039,2.4922052855455545,0.164868,1.17827,0.082434,0.000249665,0.00192459,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $\pi$,10.17182/hepdata.110656.v1/t9
54.4,pi+,10-40%,2,0.13957039,2.6938772262999664,0.166209,1.27896,0.0831045,0.000344617,0.00176553,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $\pi$,10.17182/hepdata.110656.v1/t9
54.4,pi+,10-40%,2,0.13957039,2.898111545520979,0.166694,1.38095,0.083347,0.000464925,0.00196406,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_a 54GeV $\pi$,10.17182/hepdata.110656.v1/t9
54.4,pi-,10-40%,2,0.13957039,0.29558922112711755,0.0269428,0.0936566,0.0134714,8.2041e-06,0.00021224,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $\pi$,10.17182/hepdata.110656.v1/t10
54.4,pi-,10-40%,2,0.13957039,0.4910860103972826,0.0511186,0.185482,0.0255593,9.6207e-06,0.000552295,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $\pi$,10.17182/hepdata.110656.v1/t10
54.4,pi-,10-40%,2,0.13957039,0.6893246145052127,0.0749432,0.281871,0.0374716,1.31204e-05,0.000732785,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $\pi$,10.17182/hepdata.110656.v1/t10
54.4,pi-,10-40%,2,0.13957039,0.8885576560426228,0.0960514,0.379941,0.0480257,1.8671e-05,0.00090486,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $\pi$,10.17182/hepdata.110656.v1/t10
54.4,pi-,10-40%,2,0.13957039,1.0883697669631216,0.114046,0.478856,0.057023,2.74962e-05,0.0010635,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $\pi$,10.17182/hepdata.110656.v1/t10
54.4,pi-,10-40%,2,0.13957039,1.288640112765655,0.128904,0.578303,0.064452,3.71285e-05,0.00121054,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $\pi$,10.17182/hepdata.110656.v1/t10
54.4,pi-,10-40%,2,0.13957039,1.4892706089130612,0.140758,0.678113,0.070379,5.1464e-05,0.00134617,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $\pi$,10.17182/hepdata.110656.v1/t10
54.4,pi-,10-40%,2,0.13957039,1.690071142867696,0.150073,0.778127,0.0750365,7.06625e-05,0.00141834,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $\pi$,10.17182/hepdata.110656.v1/t10
54.4,pi-,10-40%,2,0.13957039,1.8907299672066131,0.15712,0.878152,0.07856,9.69285e-05,0.00152107,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $\pi$,10.17182/hepdata.110656.v1/t10
54.4,pi-,10-40%,2,0.13957039,2.091049644003451,0.161936,0.978066,0.080968,0.000132545,0.00157258,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $\pi$,10.17182/hepdata.110656.v1/t10
54.4,pi-,10-40%,2,0.13957039,2.2910830856808313,0.16526,1.07788,0.08263,0.000178748,0.00157713,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $\pi$,10.17182/hepdata.110656.v1/t10
54.4,pi-,10-40%,2,0.13957039,2.4914641256747,0.166609,1.1779,0.0833045,0.000241407,0.00164058,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $\pi$,10.17182/hepdata.110656.v1/t10
54.4,pi-,10-40%,2,0.13957039,2.694217682267489,0.168619,1.27913,0.0843095,0.000332834,0.0015172,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $\pi$,10.17182/hepdata.110656.v1/t10
54.4,pi-,10-40%,2,0.13957039,2.9007145561585337,0.166938,1.38225,0.083469,0.000432237,0.00151774,0.0,"STAR PLB 827, 137003 (2022), HEPData",10.17182/hepdata.110656,fig4_b 54GeV $\pi$,10.17182/hepdata.110656.v1/t10
62.4,K+,0-80%,2,0.493677,0.315,0.0127996,0.045967741535678314,0.0063998,0.000166495,1.910255e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K+,0-80%,2,0.493677,0.495,0.0281504,0.1027119185124801,0.0140752,0.0001020135,1.90892e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K+,0-80%,2,0.493677,0.705,0.0479773,0.18349334297963585,0.02398865,0.0001007825,2.91242e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K+,0-80%,2,0.493677,0.885,0.0667651,0.25985222922469187,0.03338255,0.000116157,2.70141e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K+,0-80%,2,0.493677,1.095,0.0833767,0.35373247422556986,0.04168835,0.000142576,3.142635e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K+,0-80%,2,0.493677,1.275,0.0954043,0.4367809080643483,0.04770215,0.0001828175,8.04155e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K+,0-80%,2,0.493677,1.485,0.106832,0.5356162878837794,0.053416,0.000240862,9.0604e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K+,0-80%,2,0.493677,1.695,0.116863,0.6358763435832775,0.0584315,0.0003203325,5.87755e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K+,0-80%,2,0.493677,1.875,0.122605,0.7226126308375734,0.0613025,0.000434458,5.9648e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K+,0-80%,2,0.493677,2.085,0.128074,0.8244856783336405,0.064037,0.0006025,0.0001459495,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K+,0-80%,2,0.493677,2.295,0.132259,0.9269099803322431,0.0661295,0.00084224,0.0002508,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K+,0-80%,2,0.493677,2.475,0.137232,1.0150392655075196,0.068616,0.0011751,0.0001869005,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K+,0-80%,2,0.493677,2.685,0.13796,1.118165344347059,0.06898,0.001663615,0.000254508,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K+,0-80%,2,0.493677,2.955,0.137573,1.251138634365625,0.0687865,0.001873545,0.000518905,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K+,0-80%,2,0.493677,3.345,0.145755,1.4437783977867962,0.0728775,0.002649285,0.00114345,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K-,0-80%,2,0.493677,0.315,0.0119524,0.045967741535678314,0.0059762,0.000182169,1.871335e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K-,0-80%,2,0.493677,0.495,0.0275439,0.1027119185124801,0.01377195,0.000111695,2.63231e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K-,0-80%,2,0.493677,0.705,0.0478142,0.18349334297963585,0.0239071,0.000110679,4.140415e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K-,0-80%,2,0.493677,0.885,0.0668999,0.25985222922469187,0.03344995,0.000128093,2.872105e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K-,0-80%,2,0.493677,1.095,0.0828742,0.35373247422556986,0.0414371,0.0001580215,7.53505e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
62.4,K-,0-80%,2,0.493677,1.275,0.0968429,0.4367809080643483,0.04842145,0.0002030025,8.88115e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
