energy,particle,centrality,pt,v2,stat,syst,glob,nq,mass,mt_minus_m0_over_nq,v2_over_nq,stat_over_nq,syst_over_nq,glob_over_nq,source,source_doi,table,table_doi,extraction
3.2,p,10-40%,2.8,0.046268,0.011518,0.009271,0.0,3,0.93827208816,0.6715841832114317,0.015422666666666666,0.0038393333333333335,0.0030903333333333334,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.2GeV_$p$,10.17182/hepdata.159489.v1/t27,direct HEPData v2(pT); NCQ transform computed locally
3.2,pi+,10-40%,0.3,-0.011739,0.000147,0.000223,0.0,2,0.13957039,0.09565353517279848,-0.0058695,7.35e-05,0.0001115,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.2GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t2,direct HEPData v2(pT); NCQ transform computed locally
3.2,pi+,10-40%,0.5,-0.015394,0.000258,0.000354,0.0,2,0.13957039,0.18977206928129117,-0.007697,0.000129,0.000177,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.2GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t2,direct HEPData v2(pT); NCQ transform computed locally
3.2,pi+,10-40%,0.7,-0.01573,0.000424,0.000288,0.0,2,0.13957039,0.2871041063823586,-0.007865,0.000212,0.000144,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.2GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t2,direct HEPData v2(pT); NCQ transform computed locally
3.2,pi+,10-40%,0.9,-0.018899,0.000749,0.000416,0.0,2,0.13957039,0.3855937389014137,-0.0094495,0.0003745,0.000208,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.2GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t2,direct HEPData v2(pT); NCQ transform computed locally
3.2,pi+,10-40%,1.1,-0.020862,0.001393,0.000875,0.0,2,0.13957039,0.484624376924212,-0.010431,0.0006965,0.0004375,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.2GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t2,direct HEPData v2(pT); NCQ transform computed locally
3.2,pi+,10-40%,1.3,-0.021759,0.002603,0.001332,0.0,2,0.13957039,0.5839502051744039,-0.0108795,0.0013015,0.000666,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.2GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t2,direct HEPData v2(pT); NCQ transform computed locally
3.2,pi+,10-40%,1.5,-0.006479,0.005038,0.005704,0.0,2,0.13957039,0.6834544570637957,-0.0032395,0.002519,0.002852,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.2GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t2,direct HEPData v2(pT); NCQ transform computed locally
3.2,pi-,10-40%,0.3,-0.004401,0.000131,0.00014,0.0,2,0.13957039,0.09565353517279848,-0.0022005,6.55e-05,7e-05,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.2GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t7,direct HEPData v2(pT); NCQ transform computed locally
3.2,pi-,10-40%,0.5,-0.002417,0.000244,1.8e-05,0.0,2,0.13957039,0.18977206928129117,-0.0012085,0.000122,9e-06,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.2GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t7,direct HEPData v2(pT); NCQ transform computed locally
3.2,pi-,10-40%,0.7,-0.003288,0.000423,0.000359,0.0,2,0.13957039,0.2871041063823586,-0.001644,0.0002115,0.0001795,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.2GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t7,direct HEPData v2(pT); NCQ transform computed locally
3.2,pi-,10-40%,0.9,-0.006029,0.00074,0.00058,0.0,2,0.13957039,0.3855937389014137,-0.0030145,0.00037,0.00029,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.2GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t7,direct HEPData v2(pT); NCQ transform computed locally
3.2,pi-,10-40%,1.1,-0.005726,0.00134,0.000614,0.0,2,0.13957039,0.484624376924212,-0.002863,0.00067,0.000307,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.2GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t7,direct HEPData v2(pT); NCQ transform computed locally
3.2,pi-,10-40%,1.3,-0.004307,0.002512,0.001402,0.0,2,0.13957039,0.5839502051744039,-0.0021535,0.001256,0.000701,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.2GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t7,direct HEPData v2(pT); NCQ transform computed locally
3.2,pi-,10-40%,1.5,0.008335,0.00485,0.006076,0.0,2,0.13957039,0.6834544570637957,0.0041675,0.002425,0.003038,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.2GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t7,direct HEPData v2(pT); NCQ transform computed locally
3.5,K+,10-40%,0.3,-0.003542,0.002001,0.002121,0.0,2,0.493677,0.04200271084473042,-0.001771,0.0010005,0.0010605,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{+}$,10.17182/hepdata.159489.v1/t13,direct HEPData v2(pT); NCQ transform computed locally
3.5,K+,10-40%,0.5,0.001709,0.002754,0.001203,0.0,2,0.493677,0.10448648499573013,0.0008545,0.001377,0.0006015,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{+}$,10.17182/hepdata.159489.v1/t13,direct HEPData v2(pT); NCQ transform computed locally
3.5,K+,10-40%,0.7,0.017111,0.001636,0.001723,0.0,2,0.493677,0.181447905437121,0.0085555,0.000818,0.0008615,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{+}$,10.17182/hepdata.159489.v1/t13,direct HEPData v2(pT); NCQ transform computed locally
3.5,K+,10-40%,1.0,0.032381,0.001823,0.002746,0.0,2,0.493677,0.31077179857979675,0.0161905,0.0009115,0.001373,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{+}$,10.17182/hepdata.159489.v1/t13,direct HEPData v2(pT); NCQ transform computed locally
3.5,K+,10-40%,1.4,0.041508,0.005401,0.0,0.0,2,0.493677,0.4954075812171729,0.020754,0.0027005,0.0,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{+}$,10.17182/hepdata.159489.v1/t13,direct HEPData v2(pT); NCQ transform computed locally
3.5,K-,10-40%,0.3,-0.006307,0.008375,0.003404,0.0,2,0.493677,0.04200271084473042,-0.0031535,0.0041875,0.001702,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{-}$,10.17182/hepdata.159489.v1/t18,direct HEPData v2(pT); NCQ transform computed locally
3.5,K-,10-40%,0.5,0.003163,0.009093,0.004553,0.0,2,0.493677,0.10448648499573013,0.0015815,0.0045465,0.0022765,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{-}$,10.17182/hepdata.159489.v1/t18,direct HEPData v2(pT); NCQ transform computed locally
3.5,K-,10-40%,0.7,0.017298,0.005596,0.00176,0.0,2,0.493677,0.181447905437121,0.008649,0.002798,0.00088,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{-}$,10.17182/hepdata.159489.v1/t18,direct HEPData v2(pT); NCQ transform computed locally
3.5,K-,10-40%,1.0,0.014985,0.006282,0.004229,0.0,2,0.493677,0.31077179857979675,0.0074925,0.003141,0.0021145,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{-}$,10.17182/hepdata.159489.v1/t18,direct HEPData v2(pT); NCQ transform computed locally
3.5,K-,10-40%,1.4,0.021925,0.021755,0.0,0.0,2,0.493677,0.4954075812171729,0.0109625,0.0108775,0.0,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{-}$,10.17182/hepdata.159489.v1/t18,direct HEPData v2(pT); NCQ transform computed locally
3.5,K0S,10-40%,0.3,-0.011331,0.008126,0.007264,0.0,2,0.497611,0.04171846945906199,-0.0056655,0.004063,0.003632,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t23,direct HEPData v2(pT); NCQ transform computed locally
3.5,K0S,10-40%,0.5,0.01144,0.006348,0.010612,0.0,2,0.497611,0.10390426287912702,0.00572,0.003174,0.005306,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t23,direct HEPData v2(pT); NCQ transform computed locally
3.5,K0S,10-40%,0.7,0.00659,0.006262,0.019817,0.0,2,0.497611,0.18061757440361187,0.003295,0.003131,0.0099085,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t23,direct HEPData v2(pT); NCQ transform computed locally
3.5,K0S,10-40%,0.9,0.037533,0.007753,0.013686,0.0,2,0.497611,0.2653969667679551,0.0187665,0.0038765,0.006843,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t23,direct HEPData v2(pT); NCQ transform computed locally
3.5,K0S,10-40%,1.1,0.059407,0.011015,0.017171,0.0,2,0.497611,0.3548534905155476,0.0297035,0.0055075,0.0085855,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t23,direct HEPData v2(pT); NCQ transform computed locally
3.5,K0S,10-40%,1.4,0.058411,0.014905,0.023294,0.0,2,0.497611,0.49409703521592585,0.0292055,0.0074525,0.011647,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t23,direct HEPData v2(pT); NCQ transform computed locally
3.5,Lambda,10-40%,0.5,-0.007127,0.005106,0.00407,0.0,3,1.115683,0.03563869961396312,-0.0023756666666666666,0.0017020000000000002,0.0013566666666666666,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t33,direct HEPData v2(pT); NCQ transform computed locally
3.5,Lambda,10-40%,0.7,0.002046,0.00303,0.000528,0.0,3,1.115683,0.06713851237401107,0.000682,0.00101,0.00017600000000000002,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t33,direct HEPData v2(pT); NCQ transform computed locally
3.5,Lambda,10-40%,0.9,0.009819,0.002878,0.000986,0.0,3,1.115683,0.1059188050015647,0.003273,0.0009593333333333333,0.0003286666666666666,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t33,direct HEPData v2(pT); NCQ transform computed locally
3.5,Lambda,10-40%,1.1,0.018722,0.003341,0.001179,0.0,3,1.115683,0.15036024023198155,0.006240666666666666,0.0011136666666666667,0.00039299999999999996,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t33,direct HEPData v2(pT); NCQ transform computed locally
3.5,Lambda,10-40%,1.4,0.034659,0.003621,0.002018,0.0,3,1.115683,0.224832717287989,0.011553,0.001207,0.0006726666666666666,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t33,direct HEPData v2(pT); NCQ transform computed locally
3.5,Lambda,10-40%,1.8,0.05379,0.008213,0.003828,0.0,3,1.115683,0.3340131642649316,0.017929999999999998,0.0027376666666666665,0.001276,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t33,direct HEPData v2(pT); NCQ transform computed locally
3.5,Lambda,10-40%,2.25,0.069608,0.022298,0.006072,0.0,3,1.115683,0.4652468705059261,0.023202666666666667,0.007432666666666666,0.002024,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\Lambda$,10.17182/hepdata.159489.v1/t33,direct HEPData v2(pT); NCQ transform computed locally
3.5,p,10-40%,0.5,0.003346,0.000259,0.000229,0.0,3,0.93827208816,0.04163640939422245,0.0011153333333333334,8.633333333333334e-05,7.633333333333334e-05,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28,direct HEPData v2(pT); NCQ transform computed locally
3.5,p,10-40%,0.7,0.006541,0.000609,0.000476,0.0,3,0.93827208816,0.07744977762985839,0.002180333333333333,0.00020299999999999997,0.00015866666666666668,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28,direct HEPData v2(pT); NCQ transform computed locally
3.5,p,10-40%,0.9,0.014027,0.000778,0.000794,0.0,3,0.93827208816,0.12062141841212888,0.0046756666666666665,0.00025933333333333337,0.0002646666666666667,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28,direct HEPData v2(pT); NCQ transform computed locally
3.5,p,10-40%,1.1,0.019911,0.000947,0.001133,0.0,3,0.93827208816,0.16917791548653902,0.0066370000000000005,0.0003156666666666667,0.0003776666666666666,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28,direct HEPData v2(pT); NCQ transform computed locally
3.5,p,10-40%,1.3,0.024153,0.000492,0.001331,0.0,3,0.93827208816,0.2216534770964725,0.008051,0.000164,0.00044366666666666664,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28,direct HEPData v2(pT); NCQ transform computed locally
3.5,p,10-40%,1.5,0.031112,0.00073,0.001736,0.0,3,0.93827208816,0.2770029003832118,0.010370666666666667,0.00024333333333333333,0.0005786666666666667,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28,direct HEPData v2(pT); NCQ transform computed locally
3.5,p,10-40%,1.7,0.037942,0.001137,0.002154,0.0,3,0.93827208816,0.3344893283079888,0.012647333333333332,0.000379,0.000718,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28,direct HEPData v2(pT); NCQ transform computed locally
3.5,p,10-40%,1.9,0.047106,0.001961,0.002707,0.0,3,0.93827208816,0.393591190790716,0.015702,0.0006536666666666667,0.0009023333333333334,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28,direct HEPData v2(pT); NCQ transform computed locally
3.5,p,10-40%,2.1,0.052851,0.003042,0.00355,0.0,3,0.93827208816,0.4539349927496301,0.017617,0.001014,0.0011833333333333333,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28,direct HEPData v2(pT); NCQ transform computed locally
3.5,p,10-40%,2.3,0.061567,0.005594,0.004627,0.0,3,0.93827208816,0.5152492469839004,0.020522333333333333,0.0018646666666666666,0.0015423333333333333,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28,direct HEPData v2(pT); NCQ transform computed locally
3.5,p,10-40%,2.5,0.082516,0.008812,0.006558,0.0,3,0.93827208816,0.5773334261212362,0.027505333333333336,0.0029373333333333335,0.002186,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28,direct HEPData v2(pT); NCQ transform computed locally
3.5,p,10-40%,2.7,0.070178,0.017073,0.006053,0.0,3,0.93827208816,0.6400370368938778,0.02339266666666667,0.005691000000000001,0.0020176666666666667,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$p$,10.17182/hepdata.159489.v1/t28,direct HEPData v2(pT); NCQ transform computed locally
3.5,pi+,10-40%,0.3,-0.001423,0.000208,0.000162,0.0,2,0.13957039,0.09565353517279848,-0.0007115,0.000104,8.1e-05,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t3,direct HEPData v2(pT); NCQ transform computed locally
3.5,pi+,10-40%,0.5,0.002395,0.000322,0.000869,0.0,2,0.13957039,0.18977206928129117,0.0011975,0.000161,0.0004345,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t3,direct HEPData v2(pT); NCQ transform computed locally
3.5,pi+,10-40%,0.7,0.006411,0.000493,0.001049,0.0,2,0.13957039,0.2871041063823586,0.0032055,0.0002465,0.0005245,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t3,direct HEPData v2(pT); NCQ transform computed locally
3.5,pi+,10-40%,1.0,0.007341,0.000726,0.001362,0.0,2,0.13957039,0.4350612900240992,0.0036705,0.000363,0.000681,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t3,direct HEPData v2(pT); NCQ transform computed locally
3.5,pi+,10-40%,1.4,0.023396,0.002196,0.003653,0.0,2,0.13957039,0.6336847570528136,0.011698,0.001098,0.0018265,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{+}$,10.17182/hepdata.159489.v1/t3,direct HEPData v2(pT); NCQ transform computed locally
3.5,pi-,10-40%,0.3,0.005743,0.000173,0.000287,0.0,2,0.13957039,0.09565353517279848,0.0028715,8.65e-05,0.0001435,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t8,direct HEPData v2(pT); NCQ transform computed locally
3.5,pi-,10-40%,0.5,0.014094,0.000292,0.000287,0.0,2,0.13957039,0.18977206928129117,0.007047,0.000146,0.0001435,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t8,direct HEPData v2(pT); NCQ transform computed locally
3.5,pi-,10-40%,0.7,0.017227,0.00048,0.000422,0.0,2,0.13957039,0.2871041063823586,0.0086135,0.00024,0.000211,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t8,direct HEPData v2(pT); NCQ transform computed locally
3.5,pi-,10-40%,1.0,0.019532,0.000688,0.000562,0.0,2,0.13957039,0.4350612900240992,0.009766,0.000344,0.000281,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t8,direct HEPData v2(pT); NCQ transform computed locally
3.5,pi-,10-40%,1.4,0.029596,0.002079,0.001171,0.0,2,0.13957039,0.6336847570528136,0.014798,0.0010395,0.0005855,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.5GeV_$\pi^{-}$,10.17182/hepdata.159489.v1/t8,direct HEPData v2(pT); NCQ transform computed locally
3.9,K+,10-40%,0.5,0.012354,0.000899,0.001773,0.0,2,0.493677,0.10448648499573013,0.006177,0.0004495,0.0008865,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{+}$,10.17182/hepdata.159489.v1/t14,direct HEPData v2(pT); NCQ transform computed locally
3.9,K+,10-40%,0.7,0.026367,0.001109,0.002015,0.0,2,0.493677,0.181447905437121,0.0131835,0.0005545,0.0010075,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{+}$,10.17182/hepdata.159489.v1/t14,direct HEPData v2(pT); NCQ transform computed locally
3.9,K+,10-40%,0.9,0.044195,0.001516,0.002616,0.0,2,0.493677,0.2664150875006136,0.0220975,0.000758,0.001308,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{+}$,10.17182/hepdata.159489.v1/t14,direct HEPData v2(pT); NCQ transform computed locally
3.9,K+,10-40%,1.1,0.052323,0.002224,0.003188,0.0,2,0.493677,0.3560124310619418,0.0261615,0.001112,0.001594,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{+}$,10.17182/hepdata.159489.v1/t14,direct HEPData v2(pT); NCQ transform computed locally
3.9,K+,10-40%,1.3,0.061233,0.003534,0.003756,0.0,2,0.493677,0.44845226297779917,0.0306165,0.001767,0.001878,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{+}$,10.17182/hepdata.159489.v1/t14,direct HEPData v2(pT); NCQ transform computed locally
3.9,K+,10-40%,1.5,0.067966,0.006626,0.006049,0.0,2,0.493677,0.5427368574436389,0.033983,0.003313,0.0030245,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{+}$,10.17182/hepdata.159489.v1/t14,direct HEPData v2(pT); NCQ transform computed locally
3.9,K-,10-40%,0.3,0.004928,0.003349,0.003386,0.0,2,0.493677,0.04200271084473042,0.002464,0.0016745,0.001693,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{-}$,10.17182/hepdata.159489.v1/t19,direct HEPData v2(pT); NCQ transform computed locally
3.9,K-,10-40%,0.5,-0.010484,0.002816,0.015808,0.0,2,0.493677,0.10448648499573013,-0.005242,0.001408,0.007904,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{-}$,10.17182/hepdata.159489.v1/t19,direct HEPData v2(pT); NCQ transform computed locally
3.9,K-,10-40%,0.7,0.00759,0.003208,0.014059,0.0,2,0.493677,0.181447905437121,0.003795,0.001604,0.0070295,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{-}$,10.17182/hepdata.159489.v1/t19,direct HEPData v2(pT); NCQ transform computed locally
3.9,K-,10-40%,0.9,0.005124,0.004371,0.019369,0.0,2,0.493677,0.2664150875006136,0.002562,0.0021855,0.0096845,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{-}$,10.17182/hepdata.159489.v1/t19,direct HEPData v2(pT); NCQ transform computed locally
3.9,K-,10-40%,1.1,0.035427,0.006513,0.007222,0.0,2,0.493677,0.3560124310619418,0.0177135,0.0032565,0.003611,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{-}$,10.17182/hepdata.159489.v1/t19,direct HEPData v2(pT); NCQ transform computed locally
3.9,K-,10-40%,1.3,0.072515,0.011448,0.004609,0.0,2,0.493677,0.44845226297779917,0.0362575,0.005724,0.0023045,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{-}$,10.17182/hepdata.159489.v1/t19,direct HEPData v2(pT); NCQ transform computed locally
3.9,K0S,10-40%,0.45,0.01311,0.008567,0.013803,0.0,2,0.497611,0.08664818805581792,0.006555,0.0042835,0.0069015,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t24,direct HEPData v2(pT); NCQ transform computed locally
3.9,K0S,10-40%,0.65,0.025161,0.00786,0.009502,0.0,2,0.497611,0.1604977822128965,0.0125805,0.00393,0.004751,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t24,direct HEPData v2(pT); NCQ transform computed locally
3.9,K0S,10-40%,0.85,0.049004,0.008931,0.008963,0.0,2,0.497611,0.24366701378147998,0.024502,0.0044655,0.0044815,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t24,direct HEPData v2(pT); NCQ transform computed locally
3.9,K0S,10-40%,1.05,0.071869,0.012011,0.024554,0.0,2,0.497611,0.3321671128056727,0.0359345,0.0060055,0.012277,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t24,direct HEPData v2(pT); NCQ transform computed locally
3.9,K0S,10-40%,1.35,0.050359,0.015582,0.013025,0.0,2,0.497611,0.4705895075099562,0.0251795,0.007791,0.0065125,0.0,"STAR PRL 135, 072301 (2025), HEPData",10.17182/hepdata.159489,Fig2_3.9GeV_$K^{0}_{S}$,10.17182/hepdata.159489.v1/t24,direct HEPData v2(pT); NCQ transform computed locally
